experiment_version,source_top20_sha256,query_id,query,original_answerable,candidate_id,chunk_id,rrf_rank,dense_rank,sparse_rank,dense_score,sparse_score,rrf_score,source_id,source_title,pdf_page_start,pdf_page_end,section_path,text,knowledge_base_version,index_version,collection_name,retriever_version,fusion_version,embedding_model,embedding_model_revision,prior_top20_member,prior_relevance,experimental_relevance,label_origin,model_id,prompt_sha256,annotation_status,annotation_error,direct_confirmed,confirmation_model_id,confirmation_prompt_sha256,confirmation_status,confirmation_error
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q042,选择性波峰焊喷嘴的最佳移动速度是多少？,false,Q042-Ac43e028e5129,gjb_3243a_2021:c_e941d44ecbe9f30c81d36106,24,38,24,0.47106487,0.058313403,0.0221088435374,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,7,8,"[""5 一般要求"",""5.4 电子元器件""]","4) 镀金引线去金、搪锡的焊料槽应定期分析焊料中的杂质，用于去金的焊料槽的含金量应
不超过1%，用于搪锡的焊料槽的金和铜的总含量应不超过0.3%，否则应更换焊料；镀金引线的去金和搪锡仅限于焊接部位；

6) 搪锡不合格时，最大允许搪锡次数为3次。

f) 为防止高铅球/柱氧化，CBGA和CGA拆封后推荐使用真空袋重新包装或贮存在充氮柜中。

g) 湿敏元器件的管控应符合以下要求：
1）如无证据表明湿敏元器件是干燥的，焊接前应按照元器件制造商提供的要求对湿敏元器件 进行去湿烘烤，如无法获得相关要求，可参照表1进行，表1适用于最严苛条件的模制 引线框架表面安装元器件，如果技术上有据可查(例如吸潮/去湿数据等)，用户可以减少 实际的烘烤时间，大多数情况下，表1也适用于其他非气密表面安装元器件，如果元器 件已暴露在大于60%RH环境下，为了确保元器件是干燥的，通过追溯相关湿气吸附的数 据，应适当增加烘烤时间，宜在真空或氮气环境下进行烘烤；

2) 湿敏等级为6的元器件应按照包装袋标签上的要求进行去湿烘烤，如器件包装上未提供烘
烤要求，需查阅器件说明书或咨询器件制造商；

3) 应监控湿敏元器件来料、存储和使用过程的车间寿命，超过车间寿命的湿敏元器件焊接前
应重新进行烘烤，不同敏感度等级的元器件车间寿命见表2;

4) 湿敏元器件开封后，宜贮存在干燥柜中。

GJB3243A-2021 表1湿敏元器件烘烤要求

在125℃(+10/-0℃) | 在90℃(+8/-0℃) | 在40℃（+5/-0℃)

不大于 5%RH 条件下烘烤 不大于5%RH条件下烘烤 不大于 5%RH条件下烘烤",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,false,,0,llm_top50_new,qwen3.8-max,2526d505a0d9a8db869e0d314f7c607e25f0e5de5596bc86c5278cca1d9ba030,completed,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q042,选择性波峰焊喷嘴的最佳移动速度是多少？,false,Q042-Ae47020b2ff8c,gjb_3243a_2021:c_f7d6ff2e06baa4fc6bfccd18,25,48,18,0.456434,0.062499642,0.0220797720798,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,22,23,"[""6 详细要求"",""6.4 检验"",""6.4.1 检验方法""]","6.4.1 检验方法

GJB 3243A-2021 PCBA的检验方法应满足以下要求：

a) PCB外观、元器件外观、目视可见焊点可采用目视或使用放大镜、体视显微镜、自动光学检
测设备进行检验。b)焊点采用目视或使用放大镜检查时，应根据连接盘宽度或直径选择不同的放大倍率，针对连接 盘宽度大小不一的情况，采用较大倍率。对有争议或目测拒收的焊点，可提高放大倍数来仲裁，对应关系见表9。

c) BGA、CGA、QFN、LGA、LCCC等目视不可见焊点应采用X-ray进行检测。

表9 检测放大倍数与连接盘宽度的对应关系
连接盘宽或直径 | 检验放大范围 | 仲裁放大范围

mm

>1.0 | 1.5 倍~3倍 | 4倍
0.5~1.0 | 3倍~7.5倍 | 10倍
0.25~0.5 | 7.5倍~10倍 | 20倍
<0.25 | 20 倍 | 40倍",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,false,,0,llm_top50_new,qwen3.8-max,2526d505a0d9a8db869e0d314f7c607e25f0e5de5596bc86c5278cca1d9ba030,completed,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q042,选择性波峰焊喷嘴的最佳移动速度是多少？,false,Q042-A8c9acb341d40,gjb_3243a_2021:c_05dd1fb397278c5a244091e7,26,34,29,0.47807735,0.05490907,0.0218742529285,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,8,9,"[""5 一般要求"",""5.4 电子元器件""]","注1：对于大于17mm×17mm的BGA封装，基材内没有阻挡湿气扩散的内层，可以根据表格中厚度/潮湿等 级部分，设置烘烤时间。注2：对于薄(小于1.4mm)的MSL为2级的器件，如果暴露车间寿命限制在小于30℃且小于60%RH，则不需 要烘烤。这是由于薄器件的湿气扩散行为，MSL2级吸收后是完全饱和的(168h@85℃/60%RH)。注3：对于没有阻挡层或堆叠芯片的封装，指定的烘烤时间是保守的。对于一个堆叠芯片或者有阻挡湿气扩散 的内层的BGA封装，实际的烘烤时间可比表1要求的时间更长。

GJB 3243A-2021

表2 元器件湿敏等级与车间寿命对应表
湿敏等级1 | 车间寿命(袋外)不受限制
其他湿敏等级 | 在车间环境温度≤30℃，相对湿度≤60%RH条件下的车间寿命(袋外)
2 | 1年
2a | 4周
3 | 168h
4 | 72h
5 | 48h
5a | 24h
6 | 使用前强制烘烤，烘烤后，应在标签注明的时间内完成焊接。

注：湿敏等级6的元器件，如标签未注明烘烤至焊接的时间，需查阅器件说明书或咨询器件制造商。",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,false,,0,llm_top50_new,qwen3.8-max,2526d505a0d9a8db869e0d314f7c607e25f0e5de5596bc86c5278cca1d9ba030,completed,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q042,选择性波峰焊喷嘴的最佳移动速度是多少？,false,Q042-Ab622709c6a99,gjb_3243a_2021:c_9465d0659db2e71dd4f14c85,27,30,35,0.4834833,0.041416038,0.0216374269006,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,37,38,"[""附录C PCB基板材料属性""]","GJB 3243A-2021

附录C (资料性附录) PCB 基板材料属性 PCB 基板材料属性见表 C.1。表C.1 PCB 基板材料属性 材料属性

材料 | 玻璃化 XY热膨 热导率 XY拉伸 介电 体积 表面电阻 吸水率
温度 胀系数 | 模量 常数 电阻率
测量单位 | ℃ PPM/℃a W/M℃ PSI×10−6 在1MHz Ω/cm | Ω | %
环氧树脂纤维玻璃 125 13~18 | 0.16 | 2.5 | 4.8 | 1012 1013 0.10
聚酰亚胺纤维玻璃 250 12~16 | 0.35 | 2.8 | 4.8 | 1014 1013 0.35
环氧树脂芳族聚酰 胺纤维 | 125 6~8 | 0.12 | 4.4 | 3.9 | 1018 1016 0.85
聚酰亚胺芳族聚酰 胺纤维 | 250 3~7 | 0.15 | 4.0 | 3.6 | 1012 1012 1.50
聚酰亚胺石英 250 6~8 | 0.30 | N/A | 4.0 | 109 | 108 0.50
纤维玻璃/PTFE N/A 20 | 0.26 | 0.2 | 2.3 | 1010 1011 1.10
热塑树脂 | N/A 25~30 | N/A | 3~4 1017 1013 N/A N/A
铝氧化铍 | N/A 5~721.0 44.0 | 8.0 | 1014 N/A N/A N/A
铝(6061 T-6) N/A 23.6 | 200 | 10 | N/A | 10⁶ N/A N/A
铜(CDA101) N/A 17.3 | 400 | 17 | N/A | 10⁶ N/A N/A
因瓦铜 | N/A 3~6 150XY/20Z 17~22 N/A | 108 N/A N/A

注1：可根据树脂、基材材料、基材厚度及加工方法调节不同属性的材料。注2：通过基材材料可控制X和Y方向的膨胀，只有Z方向的膨胀是不受限制的。Tg与所采用的增强树脂系 统相同。注3：当采用时，顺从层将符合基材和陶瓷元器件的热膨胀系数(CTE)，因而减少了元器件和印制板之间的 应变。

注4：用于无铅焊接的PCB应选择Td(分解温度)较高、CTE较低的基材，一般建议Td≥340℃。

a在Tg值以下时，取决于测试方法和树脂含量百分比。

GJB 3243A-2021

中华人民共和国 国家军用标准 电子元器件表面安装要求 GJB 3243A-2021 * 国家军用标准出版发行部出版 (北京东外京顺路7号) 国家军用标准出版发行部印刷车间印刷 国家军用标准出版发行部发行 版权专有不得翻印 *

开本880×1230 1/16 印张2/2 字数80千字

2022年2月第1版2022年2月第1次印刷

* 军标出字第13460号",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,false,,0,llm_top50_new,qwen3.8-max,2526d505a0d9a8db869e0d314f7c607e25f0e5de5596bc86c5278cca1d9ba030,completed,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q042,选择性波峰焊喷嘴的最佳移动速度是多少？,false,Q042-Afc7c5ee8e1a2,gjb_3243a_2021:c_c14425061a1ad4d9849eb2f9,28,28,50,0.48667514,0.0010060794,0.0204545454545,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,30,31,"[""附录A 常用表面安装元器件连接盘伸出量和贴装区冗余量要求""]","GJB 3243A-2021

附录A (规范性附录) 常用表面安装元器件连接盘伸出量和贴装区冗余量要求 A.1 矩形片式元件 矩形片式元件连接盘J、JH、Js和贴装区冗余量要求可参考图A.1和表 A.1。

Js

图A.1 矩形片式元件

表A.1矩形片式元件 | 单位为毫米
元器件封装 | 引出端部分 | 密度等级A | 密度等级B | 密度等级C
趾部(Jτ) | 0.55 | 0.35 | 0.15
1608(0603)以上规格的 | 跟部(JH) | 0.00 | 0.00 | 0.00
矩形片式元件 | 侧面(Js) | 0.05 | 0.03 | -0.05
贴装区冗余量 | 0.50 | 0.25 | 0.10
趾部(J) | 0.30 | 0.20 | 0.10
1608(0603)以内规格的 | 跟部(JH) | 0.00 | 0.00 | 0.00
矩形片式元件 | 侧面(Js) | 0.05 | 0.00 | -0.05
贴装区冗余量 | 0.20 | 0.15 | 0.10

A.2 圆柱体帽形端子元件 圆柱体帽形端子元件连接盘JT、JH、Js和贴装区冗余量要求可参考图A.2和表A.2。

Js

JT | JH

图A.2 圆柱体帽形端子元件

GJB 3243A-2021

表 A. 2 圆柱体帽形端子元件 | 单位为毫米
元器件封装 | 引出端部分 | 密度等级A | 密度等级B | 密度等级C
趾部(Jτ) | 0.60 | 0.40 | 0.20
跟部(JH) | 0.20 | 0.10 | 0.02

圆柱体帽形端子元件

侧面(Js) | 0.10 | 0.05 | 0.01
贴装区冗余量 | 0.50 | 0.25 | 0.10",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,false,,0,llm_top50_new,qwen3.8-max,2526d505a0d9a8db869e0d314f7c607e25f0e5de5596bc86c5278cca1d9ba030,completed,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q042,选择性波峰焊喷嘴的最佳移动速度是多少？,false,Q042-A8ed9f80dbbe9,gjb_3243a_2021:c_b5fb2ca7bf5e287d83486da0,29,42,38,0.46037087,0.034609042,0.0200080032013,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,11,12,"[""6 详细要求"",""6.1 PCB 设计"",""6.1.2 可制造性要求"",""6.1.2.2 基准点""]","6.1.2.2 基准点

PCB基准点设计应满足以下要求：

a) PCB每个贴装面应至少在板角处设置三个板级基准点，对于刚挠结合板，宜在每个刚性区单
独设置；

b) 基准点宜采用不对称设计，基准点边缘与板边距离不小于3mm；

c) 基准点可以为实心圆形、实心正方形、实心菱形，如图3所示；推荐使用直径为1.0mm的实
心圆作为基准点标识，且在基准中心至少2倍半径(R)范围内不应设置其他连接盘、印制导线 或阻焊膜，如图4所示；

d) 基准点的颜色、尺寸应均匀一致，同一块PCB上的基准点尺寸误差不大于25μm，平整度不大
于15μm；

e) 基准点优先使用不易氧化的金属镀层

a) 实心圆形 | b) 实心正方形 | c）实心菱形

图3常用基准点标识 间隙

R

2R

最小

图4 基准点最小间隙要求

GJB 3243A-2021",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,false,,0,llm_top50_new,qwen3.8-max,2526d505a0d9a8db869e0d314f7c607e25f0e5de5596bc86c5278cca1d9ba030,completed,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q042,选择性波峰焊喷嘴的最佳移动速度是多少？,false,Q042-Aa7a13b6f9197,gjb_3243a_2021:c_52314b9861174e56fb468b78,30,,9,,0.07649124,0.0144927536232,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,20,20,"[""6 详细要求"",""6.2 组装工艺"",""6.2.6 焊接""]",6.2.6 焊接,0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q042,选择性波峰焊喷嘴的最佳移动速度是多少？,false,Q042-Aeaf8232a0027,indium_solder_defects_2021:c_9ae1e407e566295d8ee90ab6,31,11,,0.5329551,,0.0140845070423,indium_solder_defects_2021,A Guide to Minimizing Solder Defects,38,39,"[""Solder Paste Insufficients""]","area ratio is okay. Eight times the maximum ball diameter is 8*0.038 = 0.304;this is a bit above the 0.30 mm stencil aperture. This situation is probably acceptable because it is only off by 1% and these are rules of thumb, not laws.One reason to avoid finer solder powder types, unless it is required, is that their extreme surface area-to-volume ratio can exacerbate other defects, such as the graping effect.Although performing these calculations can be tedious, there is a free soft

ware program that can make these calculations easy. StencilCoach | is a tool

that can calculate aspect and area ratios, and determine the solder powder type needed. It can also perform other stencil-related calculations, such as aperture design to minimize solder balling and aperture design for the pin-inpaste process.

Summary A proper amount of solder paste printed squarely on the PWB pad is the stron gest factor for determining good end-of-the-line yields. After ensuring your solder paste has a long stencil life, good tack and reflow performance, and excels in response-to-pause, it is vital to ensure that the transfer efficiency is between 50% and 150%. This goal can be achieved by optimizing the printing process, ensuring that the aspect ratio for rectangular stencils is greater than 1.5, and following the five-ball rule. For circular or square apertures, the area ratio should be greater than 0.66 and the eight-ball rule should be followed.",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,true,0,0,top20_reuse,qwen3.8-max,67e58bb23cf799d86e3fea1606909186b881c6307b29e8cac74c4b443ef6af4f,reused,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q042,选择性波峰焊喷嘴的最佳移动速度是多少？,false,Q042-A38ca6be14b96,gjb_3243a_2021:c_6db07f046e006ac94dd8bcf8,32,,14,,0.06926417,0.0135135135135,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,5,5,"[""3 术语和定义"",""3.7 再流焊 reflow soldering""]","3.7 再流焊 reflow soldering

零、部件焊接面涂覆焊料组装后，加热至焊料熔融，再使焊接区冷却的焊接方法。",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,false,,0,llm_top50_new,qwen3.8-max,2526d505a0d9a8db869e0d314f7c607e25f0e5de5596bc86c5278cca1d9ba030,completed,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q042,选择性波峰焊喷嘴的最佳移动速度是多少？,false,Q042-Ad42426321d77,gjb_3243a_2021:c_228556e8ef3ead93e5870528,33,,21,,0.06036043,0.0123456790123,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,16,16,"[""6 详细要求"",""6.2 组装工艺"",""6.2.2 焊膏涂覆""]",6.2.2 焊膏涂覆,0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,false,,0,llm_top50_new,qwen3.8-max,2526d505a0d9a8db869e0d314f7c607e25f0e5de5596bc86c5278cca1d9ba030,completed,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q042,选择性波峰焊喷嘴的最佳移动速度是多少？,false,Q042-Aff13c5668f8c,gjb_3243a_2021:c_c10e9e7bff1772ed6c622bca,34,21,,0.5017581,,0.0123456790123,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,32,33,"[""附录A 常用表面安装元器件连接盘伸出量和贴装区冗余量要求""]","CC 图A.5 城堡形端子元器件

表A.5 城堡形端子元器件 | 单位为毫米
元器件封装 | 引出端部分 | 密度等级A | 密度等级B | 密度等级C
趾部(Jτ) | 0.25 | 0.15 | 0.05
跟部(JH) | 0.65 | 0.55 | 0.45
城堡形端子元器件 | 侧面(Js) | 0.05 | -0.05 | -0.15
贴装区冗余量 | 0.50 | 0.25 | 0.10

A.6 底部端子元器件(BTC) 底部端子元器件(BTC)连接盘JT、JH、Js和贴装区冗余量要求可参考图A.6和表 A.6。Js

JH | JT

图A.6 底部端子元器件(BTC)

GJB 3243A-2021

表 A.6 底部端子元器件(BTC) | 单位为毫米
元器件封装 | 引出端部分 | 密度等级A | 密度等级B | 密度等级C
趾部(Jτ) | 0.40 | 0.30 | 0.20
跟部(JH) | 0.00 | 0.00 | 0.00

QFN/SON

侧面(Js) | -0.04 | -004 | -0.04
贴装区冗余量 | 0.50 | 0.25 | 0.10

A. 7 球栅阵列器件(BGA)
球栅阵列器件(BGA)连接盘设计可参考图 A.7 和表 A.7。D1 P
D2 图 A.7 球栅阵列器件(BGA)",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,false,,0,llm_top50_new,qwen3.8-max,2526d505a0d9a8db869e0d314f7c607e25f0e5de5596bc86c5278cca1d9ba030,completed,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q042,选择性波峰焊喷嘴的最佳移动速度是多少？,false,Q042-Aeb3f9eb7b79e,gjb_3243a_2021:c_68c5ac7ef775c7a37f12b3d7,35,,23,,0.059351195,0.0120481927711,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,10,10,"[""5 一般要求"",""5.6 材料""]","5.6 材料

军用电子产品中使用的材料应满足以下要求：

a) 军用电子产品中使用的焊料应符合 GB/T 3131、GB/T20422、GB/T 31476的要求。

b) 军用电子产品中使用的焊剂和焊膏应符合 GB/T 31474、GB/T 31475的要求。

c) 军用电子产品中使用的贴装胶应符合以下要求：
1）组分单一，有较强的着色性，固化时形变小，并且无低分子副产物产生；2)可采用红外、热风或紫外的方式进行固化，固化时间短；3）贴装胶固化后应有较强的粘结强度，能经受印制板的移动、翘曲，焊接高温以及焊剂和清 洗剂的作用；

4) 贴装胶在固化和焊接后，应保留良好的抗吸水性、无腐蚀性、无导电性及便于PCBA的
返修；

5) 在常温或低温下应有较长的保存寿命。

d) 军用电子产品中使用的清洗剂应符合以下要求：

1) 与待清洗的元器件、PCB及清洗设备相容性好，对PCBA不应产生直接或潜在的损伤；
2)与所使用的焊剂相容性好，有较强的清洗能力，能在一定的清洗温度及时间内达到预期 的清洗效果，清洗容量大；3）清洗溶剂的化学性能和热稳定性良好，在贮存和使用期间不发生分解；4)清洗剂应具有安全性、稳定性、环保性，可操作性能良好，不应对人员和设备造成危害。

e) 军用电子材料的各项性能指标应符合产品设计文件及工艺文件的要求，具有合格证明文件，并
在保质期内使用。

f) 构成产品实体的各种材料应具有合格供方资质及材料的产品标准(或符合使用方与供应方签订
的相关技术协议)，不构成产品实体的辅助材料应符合产品的使用要求。

g) 军用电子电气产品中使用的材料应按批次进行复验，复验合格后使用。",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,false,,0,llm_top50_new,qwen3.8-max,2526d505a0d9a8db869e0d314f7c607e25f0e5de5596bc86c5278cca1d9ba030,completed,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q042,选择性波峰焊喷嘴的最佳移动速度是多少？,false,Q042-A5dce815d7c3a,gjb_3243a_2021:c_b54e43fa050a80b5272b042c,36,23,,0.49402985,,0.0120481927711,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,31,32,"[""附录A 常用表面安装元器件连接盘伸出量和贴装区冗余量要求""]","A.3 鸥翼形引线元器件 鸥翼形引线元器件连接盘JT、JH、Js和贴装区冗余量要求可参考图A.3和表 A.3。Js

JH | JT

图A.3 鸥翼形引线元器件

表 A.3 鸥翼形引线元器件 | 单位为毫米
元器件封装 | 引出端部分 | 密度等级A | 密度等级B | 密度等级C
趾部(Jτ) | 0.55 | 0.35 | 0.15
鸥翼形引线元器件 | 跟部(JH) | 0.45 | 0.35 | 0.25
(节距大于0.625mm) | 侧面(Js) | 0.05 | 0.03 | 0.01
贴装区冗余量 | 0.50 | 0.25 | 0.10
趾部(Jτ) | 0.55 | 0.35 | 0.15
鸥翼形引线元器件 | 跟部(JH) | 0.45 | 0.35 | 0.25
(节距不大于0.625mm) | 侧面(Js) | 0.01 | -0.02 | -0.04
贴装区冗余量 | 0.50 | 0.25 | 0.10

A.4 J形引线元器件 J形引线元器件连接盘JT、JH、Js和贴装区冗余量要求可参考图A.4和表A.4。Js

JT | JH

图 A.4 J形引线元器件

GJB3243A-2021

表 A.4 J形引线元器件 | 单位为毫米
元器件封装 | 引出端部分 | 密度等级A | 密度等级B | 密度等级C
趾部(Jτ) | 0.01 | 0.00 | -0.01
跟部(JH) | 0.55 | 0.35 | 0.15
J形引线元器件 | 侧面(Js) | 0.05 | 0.03 | 0.01
贴装区冗余量 | 0.50 | 0.25 | 0.10

A.5 城堡形端子元器件 城堡形端子元器件连接盘JT、JH、Js和贴装区冗余量要求可参考图A.5和表A.5。Js

JH | JT",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,false,,0,llm_top50_new,qwen3.8-max,2526d505a0d9a8db869e0d314f7c607e25f0e5de5596bc86c5278cca1d9ba030,completed,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q042,选择性波峰焊喷嘴的最佳移动速度是多少？,false,Q042-A6d28b2fcfa37,indium_solder_defects_2021:c_f947010a9a5cc2b2c715e603,37,25,,0.49090868,,0.0117647058824,indium_solder_defects_2021,A Guide to Minimizing Solder Defects,19,19,"[""Graping""]","the AR must be greater than 0.66. Experience has shown that if AR <0.66, the transfer efficiency could be low and erratic, although this has gotten better with advances in solder paste technology.Transfer Efficiency Transfer efficiency, another important stencil printing metric, is defined as the volume of the solder paste deposit divided by the volume of the aperture.To accommodate fine-feature stencil printing, it is not uncommon to look at solder paste that incorporates finer powder in order to optimize the printing

process. However, as the size of the powder particles within the solder paste
decreases, the relative amount of surface area exposed increases. With this increase in surface area, an increase in total surface oxides is also introduced.This increase in surface oxides requires the flux chemicals to work even harder at removing the oxides and protecting the surfaces of the powder, compo nent, and board metallizations during the entire reflow process.On a 3 mil-thick stencil, the AR for a 6 mil square aperture is the same as the AR for a 6 mil circular aperture: 0.50. However, in comparing the two, the volume of the square solder paste deposit is greater (108 cubic mils) than the circular deposit (85 cubic mils). The additional solder paste volume provided by the square aperture may help reduce graping. Of greater importance, though, is the increased transfer efficiency provided by the square aperture. The square aperture design provides more consistent transfer efficiency, further reducing the potential for graping as inconsistent deposits could mean less volume.SMD vs. NSMD Pads Results from solder masking experiments have shown that the graping effect is less prevalent for the solder mask defined (SMD) pads. It is believed that the solder mask provides a barrier (dam), restricting the spread of the flux during the heating process, and increases the potential availability of the flux to remove oxides and protect from further oxidation. The solder mask can also act as a barrier to protect the solder paste powder particles in close prox imity from further oxidation.Water-Soluble vs. No-Clean No-clean flux chemistries are generally rosin/resin-based (hereafter referred to only as resin) formulas. Because resins are not very soluble in the solvents used in water-soluble flux chemistries, they are typically replaced with",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,false,,0,llm_top50_new,qwen3.8-max,2526d505a0d9a8db869e0d314f7c607e25f0e5de5596bc86c5278cca1d9ba030,completed,,,,,not_applicable,
pcba-retrieval-top50-experiment/1.0.0,c6dc9bfee521809e166c4ed84d8ca5c1e0439c0a5936ee8aa84e20880f175933,Q042,选择性波峰焊喷嘴的最佳移动速度是多少？,false,Q042-A8bc8cbdc320c,gjb_3243a_2021:c_70adb3a538fdb8e2be133b83,38,,26,,0.056804717,0.0116279069767,gjb_3243a_2021,GJB 3243A-2021 电子元器件表面安装要求,5,5,"[""3 术语和定义"",""3.9 混合/向后兼容mixed/backwards compatible""]","3.9 混合/向后兼容mixed/backwards compatible

无铅元器件使用锡铅焊料焊接的工艺。",0.1.0,0.1.0,pcba_industrial_knowledge_v0_1,pcba-rag-retriever/0.1.0,pcba-rag-fusion/0.1.0,BAAI/bge-m3,5617a9f61b028005a4858fdac845db406aefb181,false,,0,llm_top50_new,qwen3.8-max,2526d505a0d9a8db869e0d314f7c607e25f0e5de5596bc86c5278cca1d9ba030,completed,,,,,not_applicable,
